image_id,RIGHT_SHOULDER_X,RIGHT_SHOULDER_Y,RIGHT_SHOULDER_VISIBILITY,LEFT_SHOULDER_X,LEFT_SHOULDER_Y,LEFT_SHOULDER_VISIBILITY,RIGHT_ELBOW_X,RIGHT_ELBOW_Y,RIGHT_ELBOW_VISIBILITY,LEFT_ELBOW_X,LEFT_ELBOW_Y,LEFT_ELBOW_VISIBILITY,RIGHT_WRIST_X,RIGHT_WRIST_Y,RIGHT_WRIST_VISIBILITY,LEFT_WRIST_X,LEFT_WRIST_Y,LEFT_WRIST_VISIBILITY,RIGHT_HIP_X,RIGHT_HIP_Y,RIGHT_HIP_VISIBILITY,LEFT_HIP_X,LEFT_HIP_Y,LEFT_HIP_VISIBILITY,RIGHT_KNEE_X,RIGHT_KNEE_Y,RIGHT_KNEE_VISIBILITY,LEFT_KNEE_X,LEFT_KNEE_Y,LEFT_KNEE_VISIBILITY,RIGHT_ANKLE_X,RIGHT_ANKLE_Y,RIGHT_ANKLE_VISIBILITY,LEFT_ANKLE_X,LEFT_ANKLE_Y,LEFT_ANKLE_VISIBILITY,RIGHT_HEEL_X,RIGHT_HEEL_Y,RIGHT_HEEL_VISIBILITY,LEFT_HEEL_X,LEFT_HEEL_Y,LEFT_HEEL_VISIBILITY,RIGHT_FOOT_INDEX_X,RIGHT_FOOT_INDEX_Y,RIGHT_FOOT_INDEX_VISIBILITY,LEFT_FOOT_INDEX_X,LEFT_FOOT_INDEX_Y,LEFT_FOOT_INDEX_VISIBILITY
0014,144.03545022010803,100.63939487934113,0.9985961318016052,189.57265734672546,103.14025700092316,0.9936688542366028,134.30042624473572,132.7214468717575,0.45709770917892456,193.58684420585632,132.75243949890137,0.47670117020606995,139.99943226575851,124.94956469535828,0.8127134442329407,184.15703058242798,128.20036095380783,0.1806040108203888,149.788179397583,161.66618031263351,0.9190629124641418,178.20585370063782,163.2278686761856,0.8587461709976196,148.74324321746826,211.84150457382202,0.046508025377988815,176.28641724586487,217.46677327156067,0.015781035646796227,145.0699743628502,256.58172273635864,0.006869228091090918,175.7776963710785,259.4875875711441,0.0028298681136220694,144.358888566494,263.8757549524307,0.007018574979156256,176.74412190914154,265.97027361392975,0.005124737974256277,149.06820595264435,269.53069496154785,0.0038863406516611576,170.28014063835144,272.7759630680084,0.0029624500311911106
0015,26.843179434537888,116.00946056842804,0.9994008541107178,117.49899846315384,110.79250282049179,0.9992559552192688,42.73164430260658,195.6308844089508,0.7255057692527771,150.4225588440895,182.08222782611847,0.40140146017074585,113.97337365150452,192.9040516614914,0.5417438745498657,84.67461866140366,185.9451298713684,0.04876113310456276,61.31279742717743,249.91666626930237,0.9969887137413025,109.52247643470764,246.00440311431885,0.9960630536079407,52.033621191978455,339.9608864784241,0.09901996701955795,116.34481292963028,348.4033591747284,0.043156664818525314,56.66816768050194,427.7829508781433,0.009423929266631603,112.12186181545258,429.8365435600281,0.005756009835749865,56.9726448059082,441.095885515213,0.007833465002477169,109.73796200752258,441.22416400909424,0.009870306588709354,67.22146078944206,456.2356963157654,0.004290010314434767,113.39553546905518,459.778612613678,0.0038354960270226
0001,114.34878781437874,97.92191165685654,0.9998853206634521,182.98081159591675,98.20156198740005,0.9998007416725159,59.371501207351685,129.449285030365,0.9267833232879639,205.9061273932457,156.8381323814392,0.9596148133277893,53.91601696610451,74.53188514709473,0.9996066689491272,233.56760442256927,116.13652002811432,0.9984525442123413,138.43068033456802,194.26190865039825,0.857349693775177,176.44162625074387,192.54017972946167,0.7853097319602966,132.82269164919853,274.8744159936905,0.009784906171262264,172.8841945528984,276.9935978651047,0.009056192822754383,133.70473086833954,344.5740158557892,0.00830767396837473,176.90336853265762,344.0085196495056,0.006724444683641195,132.7428251504898,356.2822655439377,0.013249271549284458,181.88564479351044,354.45855009555817,0.010688407346606255,140.1518628001213,363.7255804538727,0.00898486003279686,160.33126264810562,366.67487812042236,0.016345662996172905
0017,130.20657658576965,51.62644359469414,0.9999778270721436,158.57836484909058,51.29298377037048,0.9999926090240479,125.21014022827148,73.82922890782356,0.9801378846168518,164.0888113975525,73.10220578312874,0.9938699007034302,134.23815834522247,86.59021916985512,0.9866212606430054,154.55175137519836,86.04644992947578,0.9957589507102966,136.1092553138733,93.77713161706924,0.9999876022338867,152.44177889823914,93.6076877117157,0.9999886751174927,131.05816781520844,129.41415685415268,0.9967492818832397,155.98913478851318,127.92718398571014,0.9966179728507996,125.89663541316986,161.1179228425026,0.9985768795013428,162.63576984405518,158.50712996721268,0.9979391694068909,127.66867136955261,164.45126563310623,0.9598058462142944,162.10280060768127,162.06690788269043,0.9517573118209839,123.25889897346497,170.03579324483871,0.9976757168769836,164.84791803359985,168.74974554777145,0.9974029660224915
0003,169.23969238996506,79.46272104978561,0.9996285438537598,201.57538801431656,76.50522083044052,0.9997403025627136,144.44026350975037,121.12672626972198,0.7941983938217163,199.197718501091,152.61137437820435,0.9748798608779907,114.45674076676369,92.79129123687744,0.9424222707748413,149.5843380689621,131.4378041625023,0.943401038646698,192.0111432671547,163.8990141749382,0.9265387058258057,223.81223738193512,161.67215198278427,0.8982540965080261,177.06265896558762,209.6005951166153,0.5614234209060669,213.4542778134346,219.34151923656464,0.8772067427635193,189.487624168396,278.0470805168152,0.250077486038208,217.8379774093628,290.86697244644165,0.6502427458763123,195.7726627588272,288.2957993745804,0.30305105447769165,223.38691651821136,300.04663252830505,0.6308401226997375,184.98418629169464,300.1786587238312,0.17864277958869934,200.2279594540596,316.3884301185608,0.5601720809936523
39,333.7264224886894,177.8582034111023,0.9965883493423462,481.77913427352905,179.00601017475128,0.9992604851722717,347.0663058757782,306.0546326637268,0.830564022064209,497.9476857185364,309.61722576618195,0.9281402826309204,394.96554523706436,193.94671511650085,0.9840065836906433,386.5660563111305,313.6197154521942,0.8770773410797119,360.5769297480583,384.43546056747437,0.8930862545967102,451.32788866758347,387.2123191356659,0.8938808441162109,347.9254302382469,528.4353795051575,0.009467621333897114,449.79142636060715,546.4904930591583,0.008691477589309216,340.2715754508972,669.474603176117,0.004149345681071281,433.33743184804916,680.8057653903961,0.0031207737047225237,337.0263275504112,692.3501362800598,0.006539227440953255,433.27597200870514,702.275860786438,0.0071609001606702805,353.8697248697281,709.7741849422455,0.003036182140931487,418.5954222083092,721.7166030406952,0.003184232860803604
38,237.38055127859116,151.0518149137497,0.9999923706054688,319.96840673685074,168.1305828988552,0.9999924898147583,198.34598243236542,201.24384686350822,0.9770001173019409,300.0259807109833,235.07305079698563,0.9953568577766418,142.52850833535194,238.200754404068,0.9944970011711121,231.2527762055397,238.2824126780033,0.9957808256149292,223.5524051785469,282.6141580939293,0.9999945163726807,271.51326912641525,291.9974871277809,0.9999914169311523,185.10911053419113,381.5631935596466,0.9966834187507629,272.8929533958435,395.75274872779846,0.9937281608581543,183.0825373828411,471.3856738805771,0.9962833523750305,260.8071486353874,471.71514374017715,0.9946690201759338,191.31965732574463,483.6900591850281,0.9632040858268738,255.18020582199097,478.5058888196945,0.9439267516136169,164.60641357302666,501.20211946964264,0.9947564601898193,266.7676016688347,509.62110465765,0.9932819604873657
0002,136.54818534851074,109.77341365814209,0.9982788562774658,183.5734784603119,99.16425561904907,0.9911922812461853,100.56027173995972,84.0026535987854,0.8932914733886719,194.73482966423035,52.9670934677124,0.8399857878684998,64.14341926574707,50.1102089881897,0.9919746518135071,198.0928659439087,9.538246303796768,0.7596175074577332,153.14819812774658,176.96219444274902,0.9328072667121887,179.23867106437683,180.5383243560791,0.8593376278877258,156.4164161682129,243.2557611465454,0.03623844310641289,184.45247411727905,246.7222023010254,0.005121785216033459,155.83709478378296,304.82013416290283,0.013860290870070457,190.58073163032532,302.6228942871094,0.0037924214266240597,156.5428912639618,315.44324111938477,0.023620834574103355,194.89508271217346,310.2724084854126,0.008121735416352749,157.56644010543823,318.9059171676636,0.013391923159360886,177.14508175849915,320.97999000549316,0.007230987306684256
21,82.14860665798187,94.06427145004272,0.9983762502670288,165.26991748809814,95.87726593017578,0.999667763710022,19.871702313423157,137.7140760421753,0.7967100739479065,232.01400017738342,139.6274209022522,0.902286171913147,69.71997857093811,181.1762571334839,0.04522806033492088,183.3004002571106,182.4046492576599,0.0676770806312561,100.98961114883423,208.06026458740234,0.6026800870895386,149.00631093978882,205.45024871826172,0.6224339008331299,99.4724110364914,296.09007835388184,0.0040217200294137,150.6150827407837,300.5306005477905,0.010708225890994072,95.79661095142365,382.93609619140625,0.0014951598132029176,148.8799295425415,385.4087829589844,0.004303239285945892,93.98580765724182,395.1291084289551,0.003043756354600191,151.30840802192688,398.40996265411377,0.008554989472031593,101.62850260734558,408.9935779571533,0.0010557585628703237,135.72764253616333,406.0002326965332,0.003357475157827139
35,107.41726157069206,120.59072867035866,0.9997393488883972,177.17205917835236,117.3637007176876,0.9999409914016724,145.4079633653164,176.46902531385422,0.6951013207435608,217.88210725784302,175.61459690332413,0.534731388092041,190.78861624002457,170.22449791431427,0.3804349899291992,165.26617139577866,179.47905987501144,0.3525502681732178,134.51515159010887,256.7979681491852,0.9999754428863525,178.07309120893478,256.2486067414284,0.9999806880950928,128.5514713227749,359.9684679508209,0.852634072303772,185.7705204486847,358.80921334028244,0.4179883301258087,133.79756194353104,464.8310285806656,0.903525173664093,193.5438575744629,453.61557960510254,0.6737961173057556,128.67454293370247,477.82715380191803,0.48166730999946594,183.5468351840973,474.87834334373474,0.5437374114990234,158.1936916410923,492.6251459121704,0.850464940071106,240.82613456249237,476.83408319950104,0.7388173341751099
34,142.48817920684814,122.85079139471054,0.9999675750732422,214.90272760391235,119.16457915306091,0.9999926090240479,125.16753315925598,184.53065299987793,0.9109683036804199,244.29677486419678,183.36940509080887,0.9957488775253296,135.04165291786194,207.86900067329407,0.9740318655967712,185.26772260665894,199.91331785917282,0.9941726326942444,148.63315880298615,250.796511054039,0.9999747276306152,195.06266474723816,250.91922104358673,0.9999784231185913,139.13126707077026,353.5509592294693,0.9879421591758728,204.50095295906067,350.68342208862305,0.9924514889717102,124.40044045448303,446.5309957265854,0.9931051135063171,211.88779711723328,445.01659297943115,0.9925065636634827,134.96322512626648,458.20319724082947,0.9359487295150757,213.08077096939087,452.89698457717896,0.89116370677948,109.26290392875671,488.2048695087433,0.9909850358963013,199.01145339012146,486.4957158565521,0.99029141664505
22,73.82587385177612,62.25971817970276,0.9998667240142822,125.7039002776146,58.783182978630066,0.9999408721923828,45.233733385801315,93.8185702264309,0.9352334141731262,155.24659544229507,89.40088623762131,0.9781520962715149,70.41152787208557,118.99778813123703,0.8989421129226685,134.91023194789886,117.2663494348526,0.8721259236335754,85.8303325176239,141.40688502788544,0.9902060627937317,116.74312713742256,139.169604241848,0.9885176420211792,92.59473058581352,198.71513253450394,0.07239806652069092,124.99876946210861,197.16930824518204,0.04771709442138672,92.95233029127121,262.1021350622177,0.02494320459663868,122.21743592619896,260.8258008956909,0.011976955458521843,92.96482253074646,270.9993824958801,0.013586660847067833,123.05048877000809,268.24280548095703,0.012591682374477386,99.65685537457466,278.8453141450882,0.01745094545185566,118.04525235295296,276.60032987594604,0.012004364281892776
0018,112.25713789463043,77.08832743763924,0.9997455477714539,171.93822115659714,75.12099641561508,0.999951958656311,103.86682003736496,127.24742317199707,0.8184757828712463,190.00832587480545,126.11445647478104,0.9964925646781921,75.89528560638428,109.11765450239182,0.997569739818573,161.4868476986885,110.43427330255508,0.9996005892753601,122.01627492904663,166.06271016597748,0.9833530187606812,158.11773538589478,165.45966982841492,0.9859951138496399,124.32165890932083,217.08398473262787,0.022925429046154022,162.42792010307312,224.30982291698456,0.018880238756537437,122.56798893213272,271.77382922172546,0.010567482560873032,158.05048197507858,274.22754871845245,0.005247157998383045,121.39445543289185,281.6715180873871,0.02043244242668152,158.61075222492218,281.5592129230499,0.013483350165188313,127.98571586608887,286.5411729812622,0.005010914523154497,150.1411497592926,293.0192481279373,0.0044144680723547935
36,180.04148346185684,181.0844607949257,0.9998242259025574,231.50584769248962,154.02884045243263,0.9999732971191406,151.81500360369682,222.3495863378048,0.732290506362915,227.01809895038605,175.4273635149002,0.9545184373855591,152.8275326192379,174.66661876440048,0.9914913773536682,219.78133577108383,185.50082951784134,0.9822518825531006,216.59881842136383,287.50842040777206,0.9997032284736633,250.28267347812653,285.6752927303314,0.9998180270195007,170.9816630780697,366.56461304426193,0.5967438220977783,246.93504720926285,371.3959754705429,0.9888980984687805,218.18462866544724,436.7868047952652,0.8736718893051147,266.61167162656784,470.49981224536896,0.9986491799354553,231.16264766454697,447.2048200368881,0.9113355875015259,276.8542103767395,483.2933405637741,0.9931989312171936,175.41880172491074,459.2701756954193,0.9230374693870544,240.39298450946808,503.9701468348503,0.9990290403366089
37,145.5383487045765,127.1143006682396,0.998553454875946,237.97832429409027,126.26102355122566,0.9995711445808411,165.47205671668053,186.772609770298,0.5043865442276001,222.429558634758,187.31486812233925,0.7751903533935547,184.37667936086655,119.50844031572342,0.686151385307312,204.052671790123,117.1240431368351,0.8493005633354187,165.4338575899601,276.14231711626053,0.9999657869338989,219.02959048748016,273.0704426765442,0.9999685287475586,169.2434661090374,400.94681453704834,0.6975690722465515,210.5269432067871,387.217178106308,0.7237251996994019,176.4034777879715,490.06628572940826,0.8314706087112427,199.84444230794907,490.36123663187027,0.8505558371543884,181.80080875754356,499.893512070179,0.48217257857322693,195.75132429599762,501.1684105396271,0.47793048620224,164.3040105700493,526.9363968372345,0.8098543882369995,204.81276512145996,528.585145175457,0.8414413928985596
0019,53.46360886096954,91.58795699477196,0.9999479055404663,128.30350470542908,96.79261714220047,0.9999773502349854,38.46546144783497,169.02400189638138,0.9859138131141663,161.7127070426941,159.45744055509567,0.9747840166091919,99.85834366083145,133.69870072603226,0.9996647834777832,201.96824824810028,118.85685098171234,0.9968674778938293,61.621283516287804,193.45085734128952,0.7615501284599304,107.14780759811401,191.69854831695557,0.8159911036491394,73.18151327967644,262.23855566978455,0.2763901948928833,124.37871497869492,276.77475094795227,0.17795512080192566,72.2588073015213,330.41846787929535,0.07195968180894852,123.41350609064102,354.56712782382965,0.06936566531658173,69.60176846385002,344.14538872241974,0.055011484771966934,122.69674733281136,369.38061714172363,0.07326874881982803,84.5420954823494,342.0971989631653,0.06257083266973495,118.52905690670013,371.28018450737,0.08643456548452377
23,89.82307434082031,161.7714500427246,0.9999438524246216,217.12608337402344,173.399977684021,0.9999862909317017,60.06364822387695,255.4991054534912,0.9340549111366272,247.78263092041016,254.31341171264648,0.9944556355476379,125.96473693847656,273.56892585754395,0.7461114525794983,189.28472518920898,268.90894889831543,0.9625054001808167,96.64475440979004,297.88610458374023,0.9982682466506958,165.83280563354492,305.5967903137207,0.9984784722328186,110.13593673706055,265.0732898712158,0.8998140096664429,124.55243110656738,362.1412467956543,0.7661913633346558,132.85870552062988,402.7980422973633,0.39368194341659546,108.04346084594727,484.1913414001465,0.31844207644462585,133.74700546264648,438.0870723724365,0.3855683505535126,106.14603996276855,502.07462310791016,0.4365699291229248,175.09449005126953,425.3895378112793,0.4423762857913971,97.17916488647461,514.5075416564941,0.32902324199676514
0009,139.12555575370789,108.8941022157669,0.9996042847633362,202.0085111260414,110.80330091714859,0.9983676075935364,123.76743704080582,167.62074798345566,0.9726981520652771,227.9987171292305,169.5809508562088,0.9903268218040466,101.80163383483887,117.62445437908173,0.9998660087585449,245.57075649499893,118.59839844703674,0.9985904097557068,148.01084101200104,210.27944362163544,0.48046600818634033,192.8052842617035,211.22871458530426,0.3642532527446747,147.623810172081,286.96449887752533,0.03951050341129303,199.75603818893433,293.78247821331024,0.024948574602603912,148.4970062971115,354.0706522464752,0.025024786591529846,196.26440107822418,360.443839430809,0.020626092329621315,149.61918592453003,366.216276884079,0.05856897681951523,199.8763993382454,371.56089448928833,0.04897225648164749,147.0808982849121,372.68586587905884,0.015284385532140732,179.23283129930496,382.75175070762634,0.017041554674506187
27,91.68286398053169,130.46832132339478,0.9789015650749207,212.11456954479218,135.07586538791656,0.9961137771606445,74.75982904434204,216.93319737911224,0.15041568875312805,215.37387669086456,240.0488419532776,0.855660080909729,65.50304368138313,277.75564992427826,0.00833646859973669,191.97352528572083,183.8876645565033,0.7140547037124634,102.25664749741554,287.261710524559,0.034227918833494186,172.30454981327057,294.0327433347702,0.045829445123672485,105.56227639317513,411.2081079483032,0.0011881425743922591,169.38336193561554,426.27375411987305,0.0023417461197823286,98.80389869213104,528.8770000934601,0.0006084953784011304,163.252991437912,536.1479086875916,0.0014790764544159174,97.14931398630142,547.2028992176056,0.0012727257562801242,164.8782029747963,556.82750415802,0.0022499356418848038,101.66955292224884,558.4954147338867,0.0008134418167173862,146.7826098203659,552.8326864242554,0.002509048208594322
33,115.42546713352203,106.57286828756332,0.9996469020843506,206.62743616104126,103.6324719786644,0.9998509883880615,101.60803318023682,186.99471098184586,0.8144587874412537,212.47926568984985,175.34049236774445,0.8839459419250488,171.0498390197754,171.93190467357635,0.6069720387458801,137.68248057365417,157.1273511648178,0.7038236260414124,132.06782221794128,259.928356051445,0.9999731779098511,190.142156124115,259.70002007484436,0.9999773502349854,118.19603967666626,372.39272451400757,0.9190564751625061,205.14980626106262,371.1772406101227,0.9477386474609375,113.68796980381012,470.0313388109207,0.9505159854888916,211.66813349723816,465.1515419483185,0.9530640840530396,118.70306086540222,483.1186697483063,0.6349798440933228,205.45344638824463,479.91320395469666,0.6543132662773132,101.81783699989319,502.76852309703827,0.9040184617042542,226.14073586463928,502.1659893989563,0.918666660785675
32,78.36389355361462,246.05392217636108,0.9972297549247742,299.4811087846756,242.5460142493248,0.9987202882766724,106.80941864848137,424.99267399311066,0.5272473692893982,325.3781944513321,390.53647857904434,0.109992615878582,190.620057284832,268.9780616760254,0.8417535424232483,331.3629850745201,522.1287627220154,0.04488713666796684,126.09489262104034,497.1175765991211,0.1380811333656311,258.9641958475113,493.38642609119415,0.11156778037548065,135.78036054968834,706.5868430137634,0.004382713232189417,270.64235508441925,719.634193778038,0.0004866347007919103,141.42479002475739,889.234372138977,0.0017601002473384142,268.62262934446335,886.9403734207153,0.0006883728201501071,139.6012008190155,921.5668148994446,0.0030549135990440845,273.3440548181534,913.7376866340637,0.0019829480443149805,164.1085222363472,936.2013111114502,0.001521959900856018,239.60456997156143,940.8341481685638,0.0007433348218910396
